timestamp,score,ganancia_estimada,porcentaje_bajistas,prediccion_futura,ema,rsi,momentum,spread,rf_spike,lstm_spike,visual_spike,ultima_direccion,accion,monto,multiplicador,exito,Q0,Q1,Q2,Q3,ema_diff
2025-06-10 23:08:00,1.19,29.49,100.0,0.9045,17952.928107467986,0.0,-1.011000000002241,1.0100000000020373,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-1.1971147990043391
2025-06-10 23:09:00,1.19,29.72,100.0,0.9044,17951.785427313276,0.0,-1.0499999999992724,1.0390000000006694,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-1.1426801547095238
2025-06-10 23:10:00,1.19,31.0,100.0,0.9042,17950.64847613533,0.0,-1.1869999999980791,1.1749999999992724,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-1.1369511779448658
2025-06-10 23:11:00,1.2,31.7,100.0,0.9047,17949.5644344377,0.0,-0.805000000000291,0.797999999998865,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-1.0840416976316192
2025-06-11 08:41:03,0.93,58.92,93.33,0.9224,17957.622892066567,73.11960984706029,40.78099999999904,0.2109999999993306,0.0,0.0,0.0,0.0,3,4.0,400,1,0.0,0.0,0.0,1.0,8.058457628867473
2025-06-11 08:42:01,0.93,58.17,93.33,0.9112,17966.64601865613,74.39616170461647,-1.032999999999447,1.0269999999982249,0.0,0.0,0.0,0.0,3,4.0,400,0,0.0,0.0,0.0,0.0,9.023126589563615
2025-06-11 08:44:01,0.96,51.41,96.67,0.9068,17975.766222416696,77.40386440420735,-1.0030000000006112,0.9680000000007568,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,9.120203760565346
2025-06-11 08:46:01,1.19,28.23,100.0,0.8876,17978.62665154538,80.72088834346403,-1.0269999999982249,0.992999999998574,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,2.860429128682881
2025-06-11 08:49:01,1.19,29.71,100.0,0.9039,17978.1846640945,0.0,-0.8649999999979627,0.8469999999979336,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,-0.4419874508785142
2025-06-11 08:50:01,1.19,29.65,100.0,0.9045,17977.52737017896,0.0,-1.0830000000023574,1.0580000000009022,0.0,0.0,0.0,0.0,2,3.0,300,0,0.0,0.0,0.0,0.0,-0.6572939155412314
2025-06-11 08:51:01,1.19,29.69,100.0,0.905,17976.718619706575,0.0,-1.1419999999998254,1.1409999999996217,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,-0.8087504723844177
2025-06-11 08:52:01,1.19,29.89,100.0,0.905,17975.79515864655,0.0,-1.1669999999976426,1.153999999998632,0.0,0.0,0.0,0.0,3,4.0,400,0,0.0,0.0,0.0,0.0,-0.9234610600251472
2025-06-11 08:55:01,1.19,30.03,100.0,0.9044,17972.7721577153,0.0,-1.0139999999992142,1.0060000000012224,0.0,0.0,0.0,0.0,3,4.0,400,0,0.0,0.0,0.0,0.0,-3.0230009312508628
2025-06-11 08:56:01,1.19,31.41,100.0,0.9063,17971.73466756148,0.0,-1.055000000000291,1.0420000000012806,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,-1.0374901538198174
2025-06-11 08:57:01,1.19,32.25,100.0,0.9087,17970.688661756027,0.0,-1.069999999999709,1.0339999999996508,0.0,0.0,0.0,0.0,2,3.0,300,0,0.0,0.0,0.0,0.0,-1.046005805452296
2025-06-11 09:01:01,1.19,32.01,100.0,0.9185,17966.449784831,0.0,-1.2309999999997672,1.227999999999156,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-4.238876925028308
2025-06-11 09:03:01,1.19,31.96,100.0,0.9221,17964.263355527364,0.0,-1.194999999999709,1.1599999999998545,0.0,0.0,0.0,0.0,3,4.0,400,0,0.0,0.0,0.0,0.0,-2.1864293036342133
2025-06-11 09:04:01,1.2,32.09,100.0,0.9223,17963.141337171208,0.0,-1.1450000000004366,1.1190000000024156,0.0,0.0,0.0,0.0,1,2.0,200,0,0.0,0.0,0.0,0.0,-1.1220183561563315
2025-06-11 09:05:01,1.2,32.4,100.0,0.9223,17962.012994304692,0.0,-1.1379999999990105,1.0900000000001455,0.0,0.0,0.0,0.0,0,1.0,100,0,0.0,0.0,0.0,0.0,-1.1283428665155952
2025-06-11 09:06:01,1.2,32.44,100.0,0.9221,17960.87382263372,0.0,-1.180000000000291,1.1460000000006405,0.0,0.0,0.0,0.0,3,4.0,400,0,0.0,0.0,0.0,0.0,-1.1391716709731554
2025-06-20 12:02:06,18.5,42.0,87.0,0.77,18300.12,14.8,-1.43,1.12,0.4,0.3,0.35,0.0,1,5.0,200,1,0.0,0.0,0.0,0.0,-0.93
2025-06-20 12:02:06,21.1,58.3,90.0,0.82,18210.78,17.2,-1.62,1.3,0.52,0.38,0.41,0.0,2,6.0,300,1,0.0,0.0,0.0,0.0,-1.22
